OBJECTID_1,PROVINCE,CITY,COUNTY,AET,PM2.5,ppt,tem,wind,NOX,SO2,fertilzier,manure
1816,河北省,石家庄市,藁城区,0.0,49.616666,1.881633,1.622449,1.84898,38.60436447,10.72651705,24875.65221,22532.70936
1817,河北省,石家庄市,栾城区,0.0,53.983334,2.015789,1.763158,1.742105,29.37605109,9.742145588,9053.540059,10149.23962
1818,宁夏回族自治区,石嘴山市,大武口区,0.0,46.164706,4.617544,-3.661404,2.210526,43.72479404,13.39102598,403.537753,399.984999
1819,宁夏回族自治区,石嘴山市,惠农区,0.0,53.83,5.390625,-3.204687,2.221875,24.15403809,6.90270585,9426.428041,4006.41251
1820,宁夏回族自治区,石嘴山市,平罗县,0.0,37.460869,6.469048,-2.999206,2.20873,28.56929061,15.57640089,34802.74562,6659.87382
1821,黑龙江省,双鸭山市,宝清县,0.0,35.167857,9.19628,-13.64256,3.49494,27.25006035,18.49063413,5.986053,1507.898496
1822,黑龙江省,双鸭山市,双鸭山市区,0.0,29.4375,7.559223,-13.049515,4.217476,27.0750527,12.3884789,974.22638,1707.70187
1823,黑龙江省,双鸭山市,集贤县,0.0,31.67,7.744586,-13.657325,3.934395,23.33103448,6.07494961,14095.04784,2153.719144
1824,黑龙江省,双鸭山市,饶河县,0.0,25.55614,16.053642,-15.191391,2.513245,23.79822389,8.993557433,7075.978134,649.868098
1825,黑龙江省,双鸭山市,友谊县,0.0,34.582143,7.518421,-13.804386,3.723684,15.53626274,5.74455966,15338.51488,5076.697709
1826,山西省,朔州市,怀仁县,0.0,27.981482,0.679167,-4.006944,2.1125,24.63355807,6.915004443,5148.985751,3716.423901
1827,山西省,朔州市,平鲁区,0.0,31.116129,1.578322,-6.425175,2.511189,16.50770349,4.974798828,2177.133666,1327.430792
1828,山西省,朔州市,山阴县,0.0,25.633846,0.852,-4.266,2.206,19.80666312,5.903960461,5248.796908,3753.944703
1829,山西省,朔州市,朔城区,0.0,21.848077,1.25463,-3.676852,2.182407,7.657681903,2.31950228,5848.417957,1959.550753
1830,山西省,朔州市,应县,0.0,31.196552,0.968868,-4.973585,2.385849,6.27468732,2.359402134,11189.48447,4056.598788
1831,山西省,朔州市,右玉县,0.0,36.310204,1.135593,-7.234746,2.385593,18.56721347,6.558161724,569.278223,2845.46482
1832,吉林省,四平市,公主岭市,0.0,31.741667,4.31875,-11.531985,2.171324,49.10026373,9.861127549,53324.17556,35479.4713
1833,吉林省,四平市,梨树县,0.0,31.6,4.60307,-10.680702,2.117544,23.97423483,17.46641125,38734.45493,39508.66766
1834,吉林省,四平市,双辽市,0.0,30.916667,2.152764,-9.48191,2.633166,39.88091179,23.19455913,27495.65364,22246.11801
1835,吉林省,四平市,铁东区,0.0,31.608333,6.643103,-10.341379,1.851724,35.77798911,19.54400773,4044.920481,1379.516164
1836,吉林省,四平市,铁西区,0.0,30.535714,5.916667,-9.333333,1.9,48.8881718,25.7367662,1811.495419,1136.333471
1837,吉林省,四平市,伊通满族自治县,0.0,20.551818,6.946914,-11.493827,1.733333,35.27214821,21.65833331,20738.84009,27223.68322
1838,吉林省,松原市,长岭县,0.0,21.240854,1.772237,-10.537466,2.715094,5.586507468,1.482047,82027.99291,19252.4775
1839,吉林省,松原市,扶余市,0.0,33.233099,3.864169,-12.847231,2.785342,5.093964657,0.512847292,51400.27973,22109.15461
1840,吉林省,松原市,宁江区,0.0,19.3,2.795294,-12.5,2.838824,12.01002817,3.012277737,14598.77236,3249.073879
1841,吉林省,松原市,乾安县,0.0,22.726106,1.51087,-11.479565,2.833478,7.328142319,2.557604218,28526.60403,6096.188076
1842,吉林省,松原市,前郭尔罗斯蒙古族自治县,0.0,30.212883,2.217839,-11.923618,2.746734,4.731507754,0.91978982,46219.14225,23815.15359
1843,江苏省,苏州市,常熟市,30.842029,20.169014,65.147826,5.166667,3.255072,10.06588228,2.12704776,14558.81568,2323.937682
1844,江苏省,苏州市,苏州市区,29.9,22.67,75.069291,5.630315,2.600787,3.282459358,0.699900334,10790.71658,5552.765164
1845,江苏省,苏州市,昆山市,31.25098,28.95,79.421569,5.733333,2.915686,50.45518307,13.22498844,4338.130693,638.653169
1846,江苏省,苏州市,太仓市,33.84,24.057895,74.97,5.7775,3.9925,181.2995875,56.77643126,5258.526172,5236.139781
1847,江苏省,苏州市,张家港市,28.759649,27.200001,63.607018,4.791228,2.649123,44.3009365,9.49235562,6659.981682,1746.424888
1848,江苏省,宿迁市,宿城区,11.294545,23.422222,28.08,3.956364,2.14,49.30776009,16.70595518,24092.80237,5550.677338
1849,江苏省,宿迁市,宿豫区,8.247761,22.8,24.029851,3.634328,2.097015,30.06786893,5.785278543,16875.15306,18030.79641
1850,江苏省,宿迁市,沭阳县,4.909375,26.3,19.230469,3.158594,2.04375,29.93063228,4.927223425,90394.27418,17138.46841
1851,江苏省,宿迁市,泗洪县,16.616107,22.017647,30.483893,4.327517,2.237584,62.89892046,20.3101506,54457.35013,14276.00051
1852,江苏省,宿迁市,泗阳县,10.538158,26.425,25.340789,3.846053,2.092105,16.86191094,2.612509629,19922.58131,12532.46963
1853,安徽省,宿州市,埇桥区,14.124375,58.936363,22.080625,4.24375,2.244375,35.09222122,12.48634901,31897.99998,23167.68099
1854,安徽省,宿州市,灵璧县,14.780342,53.606667,22.762393,4.25641,2.235897,42.27940153,21.23682762,34256.66665,22344.13678
1855,安徽省,宿州市,萧县,8.159821,55.52,18.747321,3.825893,2.171429,69.30486509,29.51796664,25649.33333,22773.87821
1856,安徽省,宿州市,泗县,16.492308,53.533334,26.810577,4.355769,2.238462,87.65739897,27.53623645,31034.99999,22908.46642
1857,安徽省,宿州市,砀山县,6.433333,53.79,17.486364,3.792424,2.021212,160.1614007,44.65596591,17019.66666,12080.51524
1858,湖北省,随州市,广水市,27.622973,55.564706,53.475676,5.231757,2.249324,136.2249195,44.34804762,17390.36672,18156.29676
1859,湖北省,随州市,曾都区,24.7,44.75,43.601274,5.123567,2.245541,141.6024413,37.2297947,25037.5937,18272.98164
1860,黑龙江省,绥化市,安达市,0.0,44.85,2.562551,-14.531276,2.823045,110.7824666,17.20706548,13598.3014,19505.21936
1861,黑龙江省,绥化市,北林区,0.0,42.508333,4.357838,-16.216757,2.621622,144.0555251,34.36463714,19048.82547,21827.05567
1862,黑龙江省,绥化市,海伦市,0.0,44.275,3.984735,-17.095327,2.490343,104.914464,32.53756442,37975.26534,20717.41818
1863,黑龙江省,绥化市,兰西县,0.0,43.581818,3.10119,-14.906548,2.825,970.3776833,265.7365501,28561.01348,10686.52427
1864,黑龙江省,绥化市,明水县,0.0,42.004762,2.369231,-16.023077,2.626923,125.3979616,39.03106518,4099.414379,10368.40955
1865,黑龙江省,绥化市,青冈县,0.0,30.54,2.628804,-15.530978,2.766304,54.2421951,7.533934432,19226.43744,16536.81287
1866,黑龙江省,绥化市,庆安县,0.0,43.35,6.653476,-16.210428,2.604011,129.8736519,34.79822988,7625.95853,8534.773993
1867,黑龙江省,绥化市,绥棱县,0.0,53.633334,5.697324,-16.611371,2.584281,1124.717307,255.509439,7412.98703,5858.437291
1868,黑龙江省,绥化市,望奎县,0.0,27.6,3.870323,-16.134839,2.626452,109.1859102,30.25219414,19231.96164,22068.53644
1869,黑龙江省,绥化市,肇东市,0.0,54.8,3.173196,-14.007216,2.909622,6.610166359,4.268257876,38795.69112,43028.89043
1870,四川省,遂宁市,安居区,22.758824,41.499999,21.527941,8.370588,1.164706,232.7373239,63.28392626,22191.41053,16238.92652
1871,四川省,遂宁市,船山区,22.469697,52.833333,20.948485,8.381818,1.230303,140.5666447,45.14363225,6575.424373,10194.51446
1872,四川省,遂宁市,大英县,20.574359,46.799999,18.517949,8.310256,1.069231,582.3995101,159.8760179,12897.44247,10484.8948
1873,四川省,遂宁市,蓬溪县,22.051429,33.468182,20.332857,8.188571,1.247143,1682.627893,459.8346008,22293.76636,13393.85772
1874,四川省,遂宁市,射洪县,18.61625,38.200001,15.52,8.105,1.005,140.3921312,34.33229385,13896.8041,18076.32892
1875,新疆维吾尔自治区,塔城地区,额敏县,0.0,47.164286,8.587864,-12.782039,1.175728,600.4139253,163.8831742,25648.49572,10525.23559
1876,新疆维吾尔自治区,塔城地区,和布克赛尔蒙古自治县,0.0,46.233334,6.927263,-15.757648,1.13486,477.703622,110.621956,2564.833152,10072.971
1877,新疆维吾尔自治区,塔城地区,沙湾县,0.0,49.46,4.720198,-17.599628,1.192689,272.7017196,63.33754551,53518.22335,12554.67525
1878,新疆维吾尔自治区,塔城地区,塔城市,0.0,46.74,11.261679,-11.906569,1.60073,1187.078188,233.1320379,20896.2846,12080.27517
1879,新疆维吾尔自治区,塔城地区,托里县,0.0,52.400002,8.310143,-13.507438,0.735011,159.9241684,30.58319358,2746.794193,11958.9191
